Name,ISO3,Index Year,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil Liberties,Political Rights,Legislative Constraints on the Executive,Political Freedom,Bureaucracy,Corruption,Security,Clarity of the Law,Judicial Independence and Effectiveness,Legal Freedom,Freedom score,Freedom rank,Income,Health,Inequality,Environment,Minority Rights,Education,Productivity,Crime,Prosperity score,Prosperity rank
Guatemala,GTM,2022,75,73.6842105263158,44.7761194029851,78.6680541103018,68.0320960099007,81.9045142758091,70.1270842097181,74.2533470648816,50.9844559585491,69.3173503772395,34.8323535602469,16.9757268665278,56.4519238703993,42.9414367900869,55.2716803522717,41.2946242879065,59.5480235583489,93,53.0117855709328,81.1741853661113,40.8878504672897,83.2859543431893,81.1949919424817,20.6045093152185,36.5988300572974,62.7118644067797,57.4337464336626,
Guinea,GIN,2022,52.7777777777778,52.6315789473684,32.0217096336499,55.2549427679501,48.1715022816865,47.7398589357961,32.2517273417075,48.918640576725,21.139896373057,37.5125308068214,31.4711435292806,21.0333364800448,44.7444054251233,40.1829178344889,32.2807971901283,33.9425200918132,39.8755177267737,145,30.9934149622323,57.7189295145543,84.5794392523364,55.0724736987854,76.2365191521012,6.91056959964106,,95.3672316384181,58.1255111168669,
Guinea-Bissau,GNB,2022,31.9444444444444,31.5789473684211,16.2822252374491,59.6253902185224,34.8577518172092,83.7205301788565,85.2680036793854,78.7847579814624,48.60103626943,74.0935820272836,21.0491781958175,14.0851140519468,58.7182242322172,64.5670452869154,49.9449446737219,41.6729012881238,50.2080783775389,119,24.9388712861159,51.5074954830446,72.4299065420561,63.5797178017417,88.7938514937399,12.7714715659291,,93.2768361581921,58.1854500472599,
Guyana,GUY,2022,76.3888888888889,57.8947368421053,50.6105834464043,60.8740894901145,61.4420746668782,78.12908549574,87.4411719669625,89.9073120494335,29.4300518134714,71.2269053314019,45.3943145617985,40.0233891935931,61.4806481939599,52.3381029650391,72.2676428688573,54.3008195566496,62.3232665183099,82,69.5746730265052,72.7641127260925,48.3644859813084,79.8306449265709,87.764968389736,37.6198175870886,,85.1412429378531,68.7228493678792,
Haiti,HTI,2022,58.3333333333333,31.5789473684211,10.5834464043419,84.3912591050989,46.2217465527988,61.8928546402241,65.8764918631585,70.3398558187435,78.341968911917,69.1127928085108,5.38982191492488,11.2689134731971,42.2147668841551,26.2133057973152,28.9361541605573,22.8045924460299,46.0463772691132,131,32.4873055799802,62.1106074821451,57.7102803738318,60.6963395345995,82.3106483203173,18.4177212354907,,80.2824858757063,56.2879126288673,
Honduras,HND,2022,63.8888888888889,68.4210526315789,35.2781546811398,63.1633714880333,57.6878669224102,71.713766220355,74.0685402666968,84.6549948506694,24.9740932642487,63.8528486504924,34.209827082905,19.2902871367472,52.0011314549173,31.4795692580026,57.9950095761238,38.9951649017392,53.511960158214,111,44.9707718198469,82.8894221073846,41.1214953271028,80.6314016746843,83.426304698153,24.817140427918,19.327422762667,64.8022598870056,55.2482773380953,
Hungary,HUN,2022,93.0555555555556,84.2105263157895,64.0434192672999,79.2924037460978,80.1504762211857,75.2812037506829,90.3687179802635,66.0144181256436,59.5854922279792,72.8124580211423,63.260969795674,44.6127546605726,81.8322850154197,40.9794955008113,70.7266991660129,60.2824408276981,71.0817916900087,54,76.9210698335703,83.2049830588564,83.6448598130841,69.4203557822934,79.831411925127,64.8586790395016,36.1447523669961,99.6045197740113,74.20382894918,
Iceland,ISL,2022,100,84.2105263157895,93.3514246947083,80.5411030176899,89.5257635070469,96.4039007355633,96.950003232469,96.086508753862,79.7927461139895,92.308289708971,83.8526851861585,84.7214867408337,92.2007860133654,76.1911786399174,87.5388966793029,84.9010066519156,88.9116866226445,13,85.334278758206,97.1075096860188,92.7570093457944,99.8768074363783,89.2525102268501,93.2565703301072,54.9818448782869,99.6045197740113,89.0213813044566,
India,IND,2022,56.9444444444444,42.1052631578947,53.4599728629579,61.3943808532778,53.4760153296437,80.5902719756206,71.4745741865852,54.4799176107106,79.2746113989636,71.45484379297,56.0394668424203,37.0602160714682,51.9394551179774,52.5741259772827,69.4829793649786,53.4192486748254,59.4500359324797,94,47.8441414038995,72.5102800853818,70.3271028037383,58.1960370638807,59.8115780339655,27.3839179562839,23.7952958261123,97.7401129943503,57.2010582709515,
Indonesia,IDN,2022,65.2777777777778,52.6315789473684,44.3690637720488,68.678459937565,57.73922010869,89.5252162670093,70.1909434763201,70.9577754891864,63.4196891191709,73.5234060879217,58.0213762228421,34.0195555181401,54.1376993523133,61.7790234547867,75.0109948772877,56.593729885074,62.6187853605619,81,58.0269866017296,76.2823077830023,65.8878504672897,75.7137415170742,53.303582496591,41.1490439050153,24.2146375137644,99.4915254237288,61.7587094635244,
Iran,IRN,2022,30.5555555555556,5.26315789473684,26.1872455902307,26.84703433923,22.2132483449383,51.3494197316018,41.0470248959876,17.8166838311019,45.6994818652849,38.978152580994,32.6524816938849,18.7439417288959,31.5592121194611,36.8490927865466,19.0094401714074,27.7628337000392,29.6514115419905,163,62.3984625431303,85.5434663359924,58.1775700934579,83.1934801765464,40.820627246808,54.6276499880398,44.214693093956,97.0621468926554,65.7547620463233,
Iraq,IRQ,2022,26.3888888888889,10.5263157894737,19.2672998643148,45.1612903225806,25.3359487163145,80.9695569180416,37.7344737026983,47.9917610710607,72.4352331606217,59.7827562131056,23.7575615934491,15.2192188608713,15.8605901180139,35.0051630033928,39.7609580759234,25.9206983303301,37.0131344199167,155,54.1546905535868,74.1172646710579,84.8130841121495,79.7005103503961,50.266517912483,33.2769084671106,38.6259851759314,85.1412429378531,62.5120255225711,
Ireland,IRL,2022,100,94.7368421052632,82.9036635006784,82.8303850156087,90.1177226553876,98.0479462339588,95.6296647440301,98.7641606591143,88.2901554404144,95.1829817693794,81.1002737269326,81.4881929525376,81.740176600905,88.9806756158725,94.720887601351,85.6060412995197,90.3022485747622,9,97.0017787257395,95.5005706226958,82.2429906542056,97.7601388086441,88.8806247675716,77.4319086491866,54.4447896119617,99.6610169491525,86.6154773486447,
Israel,ISR,2022,75,84.2105263157895,60.9226594301221,79.1883454734651,74.8303828048442,94.3598291044104,83.9222287754119,87.2296601441812,94.922279792746,90.1084994541874,76.7435858008156,63.3568846302484,42.9031494816843,73.9342085853371,83.3097494088204,68.0495155813811,77.6627992801376,37,80.8059621995461,96.4246743899892,63.5514018691589,92.2516416561338,83.0544192388744,75.5673146454418,41.2885526332992,98.0790960451977,78.8778828347051,
Italy,ITA,2022,100,84.2105263157895,66.2143826322931,86.7845993756504,84.3023770809332,95.792173976726,87.7820269239928,96.2924819773429,96.1658031088082,94.0081214967175,57.6561168814246,56.198617163309,76.1036687663436,68.2106505384274,82.9228661820795,68.2183839063168,82.1762941613225,26,80.9590313271037,95.7600480351871,71.4953271028037,85.0099728842016,88.7566629478121,61.3374225206396,40.5407528044025,99.774011299435,77.9541536151982,
Jamaica,JAM,2022,63.8888888888889,84.2105263157895,57.6662143826323,60.3537981269511,66.5298569285654,94.6528479173615,84.8647161332266,95.880535530381,86.2176165803108,90.40392904032,58.739132023802,43.1299928929953,68.916838642842,57.8846437527658,85.3376724233699,62.801655947155,73.2451473053468,46,53.4790916317087,81.2805711052328,47.4299065420561,86.8333784813233,78.0959464484939,42.9579328167152,20.5266372376099,88.1920903954802,62.3494443323275,
Japan,JPN,2022,79.1666666666667,63.1578947368421,82.4966078697422,80.9573361082206,76.4446263453679,95.6323521431232,90.884057877653,94.6446961894953,90.2590673575129,92.8550433919461,79.0156049042518,79.5753274384937,85.192789148363,84.2749668092639,87.2919770494343,83.0701330699613,84.1232676024251,23,80.450326168542,100,76.8691588785047,89.7271049748346,93.0953266393951,71.737739298616,35.9942321529206,99.9435028248588,80.977173867209,
Jordan,JOR,2022,38.8888888888889,73.6842105263158,38.8059701492537,74.7138397502601,56.5232273286796,54.8379321191085,69.4253523982385,52.5231719876415,71.3989637305698,62.0463550588896,54.9123154628948,44.9522468644245,58.8095228785575,58.0764124502138,73.8309834323099,58.1162962176801,58.8952928684164,95,55.0711063206844,81.4093538420639,75,92.0579478207022,55.7828188917813,38.8600598438465,47.1498298762183,94.0677966101695,67.4248641506833,
Kazakhstan,KAZ,2022,73.6111111111111,52.6315789473684,54.1383989145183,67.8459937565036,62.0567706823754,64.8788979563234,57.8569860495221,35.1184346035015,19.5854922279793,44.3599527093316,51.5656657392497,38.3834079349167,59.2441909874081,40.2271721492845,31.6403206603766,44.2121514942471,50.2096249619847,118,72.3674694422531,75.2781757190143,88.785046728972,78.0194981245187,58.1380934672121,68.6028221305938,43.8542008034287,93.1073446327684,72.2690813810951,
Kenya,KEN,2022,77.7777777777778,57.8947368421053,45.5902306648575,65.4526534859521,61.6788496926732,81.0595334775903,65.2815430633018,81.0504634397528,87.5647668393782,78.7390767050058,43.4817658797435,27.4978657531122,42.3298818865624,59.6695677828588,78.148474794737,50.2255112194028,63.5478125390273,77,41.0270220439724,67.1051379714239,58.411214953271,81.7453157396816,86.736085285732,24.5820730447598,18.5867730505105,91.3559322033898,58.6936942865926,
Kuwait,KWT,2022,13.8888888888889,57.8947368421053,45.4545454545455,70.3433922996878,46.8953908713069,78.1376384943949,63.8281273940043,42.0185375901132,85.9067357512953,67.4727598074519,49.4622054630243,43.0318466108895,70.4463410800029,60.2301224369376,74.2646546832649,59.4870340548238,57.9517282445275,98,82.1678406049112,83.1469875810469,,89.1622536442587,62.9726044378331,39.2438266950766,45.6679723399242,97.8531073446328,71.4592275210976,
Kyrgyzstan,KGZ,2022,62.5,63.1578947368421,43.9620081411126,70.5515088449532,60.042852930727,74.2277796481666,67.3896812806573,69.1040164778578,63.1088082901554,68.4575714242092,35.3385515916718,18.0941471573956,55.7682104130587,43.5314943206962,42.237267725485,38.9939342416615,55.8314528655326,100,41.9508930583943,76.0807348036144,85.981308411215,78.6806829962717,72.2697409197967,52.713546768213,23.6196790534085,95.4237288135593,65.8400393530591,
Laos,LAO,2022,87.5,36.8421052631579,43.8263229308006,66.8054110301769,58.7434598060338,43.4151246495655,21.6462403708122,3.913491246138,28.7046632124352,24.4198798697377,37.5813376267823,20.0385860394712,79.0964053992493,34.120076707479,38.3797475676421,41.8432306681248,41.6688567812988,141,50.8692159778007,69.3970974037237,63.0841121495327,62.3494322877043,54.5432006941862,18.6307649324698,25.5475807939687,93.1073446327684,54.6910936090193,
Latvia,LVA,2022,100,89.4736842105263,73.6770691994573,86.9927159209157,87.5358673327248,96.2799018546355,96.0051915167709,96.7044284243048,76.8911917098445,91.4701783763889,68.146369713974,60.8662147661959,78.3132871661688,78.2268771205191,91.0384810634742,75.3182459660664,84.7747638917267,20,75.9097012471195,82.7770729400112,73.1308411214953,78.4006450894948,89.1285484070906,75.7564577916798,33.4461183088782,97.4576271186441,75.7508765030517,
Lebanon,LBN,2022,47.2222222222222,52.6315789473684,34.0569877883311,36.108220603538,42.5047523903649,80.0530136706987,66.3674518885602,73.3264675592173,57.9274611398963,69.4185985645931,23.8554745264294,15.6951351430875,34.1538758895955,35.6837291635934,38.6494520080699,29.6075333461551,47.1769614337044,127,54.6368309585838,89.5263990953799,79.4392523364486,78.068505770593,76.744762613115,34.2888209185104,,96.6101694915254,72.7592487405937,
Lesotho,LSO,2022,70.8333333333333,57.8947368421053,49.5251017639077,66.4932362122789,61.1866020379063,86.1999240253297,78.8164020511114,84.8609680741503,75.6476683937823,81.3812406360934,31.5100708384864,36.5935934860074,59.9460940584714,63.5639474848797,77.2108571235981,53.7649125982886,65.4442517574295,72,29.7203368528241,44.4188457079022,48.8317757009346,58.3383768311208,83.1783810586339,25.0102197789037,16.4744263884567,87.1751412429379,49.1434379452142,
Liberia,LBR,2022,72.2222222222222,57.8947368421053,36.3636363636364,64.4120707596254,57.7231665468973,85.9216354469782,86.5536742180438,90.9371781668383,66.2176165803108,82.4075261030428,22.010938320866,22.8618960067685,59.4948404854448,44.8148694497713,67.6729448728031,43.3710978271307,61.1672634923569,87,19.8712700631765,62.312180461533,71.2616822429907,76.1893332467098,74.6250154952275,18.0914322500805,,97.7966101694915,60.0210748470299,
Libya,LBY,2022,52.7777777777778,5.26315789473684,24.6947082767978,31.945889698231,28.6703834118859,69.1627665106604,23.8206605296861,61.4830072090627,65.4922279792746,54.9896655571709,14.9199317552822,7.97728700883544,16.4696612931608,6.46112996017108,33.3729016815555,15.840182339801,33.1667437696193,159,68.7180978425857,78.4734807256082,,83.232099941289,39.4198586835255,34.0374927153971,,97.909604519774,66.9651057380299,
Lithuania,LTU,2022,100,73.6842105263158,76.1194029850746,86.6805411030177,84.121038653602,96.2253971415189,91.3276424078906,91.967044284243,97.4093264248704,94.2323525646307,71.9169979364749,63.2533251273634,80.9021027446892,61.2479716772385,92.2351121591287,73.9111019289789,84.0881643824039,24,79.631034175453,81.9212527023207,71.2616822429907,84.3895024300882,79.335564646089,77.5707911069269,41.0144013751068,98.0225988700565,76.643353443629,
Luxembourg,LUX,2022,100,100,89.6879240162822,81.0613943808533,92.6873295992839,98.2994476820612,91.9225361408366,97.3223480947476,93.7823834196891,95.3316788343336,85.5017231082295,86.5725650071781,88.8176252668524,85.7353591975217,87.4606792338636,86.8175903627291,91.6121995987822,5,99.7036811335908,94.6356459143916,73.8317757009346,95.8227226864527,85.7815792735837,66.0131902361844,57.6111806480808,99.3220338983051,84.0902261864405,
Madagascar,MDG,2022,50,57.8947368421053,19.2672998643148,60.8740894901145,47.0090315491336,79.0409488719973,68.1655581254278,80.4325437693099,28.7046632124352,64.0859284947926,29.7344332933307,22.4672861193104,51.5166982041803,43.2069626788611,38.5498747689464,37.0950510129258,49.396670352284,122,20.8052799488091,67.8498381452738,54.2056074766355,69.454534005742,73.7820751208628,17.7126708928703,,98.4180790960452,57.4611549551769,
Malawi,MWI,2022,63.8888888888889,52.6315789473684,44.7761194029851,47.4505723204995,52.1867898899355,86.9281417659949,87.6249153004287,84.9639546858908,93.160621761658,88.1694083784931,34.4841945126025,36.9380732617109,62.1138101231448,75.0405664552293,82.0810556132478,58.131539993187,66.1625794205385,68,21.0560230390271,62.8179793264787,63.785046728972,74.771607334366,83.1783810586339,19.5052891609179,,98.6440677966102,60.5369134921437,
Malaysia,MYS,2022,33.3333333333333,63.1578947368421,57.6662143826323,72.528616024974,56.6715146194454,73.9217207999363,75.9787872144314,63.4397528321318,41.1398963730569,63.6200393048891,70.5856966737911,47.6962240278806,67.2035450781771,38.5897625018438,70.8219382027831,58.9794332968951,59.7569957404099,91,72.9972835473359,84.4908074436332,57.7102803738318,89.1058514871811,58.4727903805628,49.8449752613041,32.2989542443744,98.361581920904,67.9103155823909,
Mali,MLI,2022,55.5555555555556,68.4210526315789,25.6445047489824,60.7700312174818,52.5977860383997,43.863754550182,68.5342786687498,84.2430484037074,25.2849740932642,55.4815139289759,25.1648852129029,23.9842708013639,16.7626984140201,54.7868417170674,46.6994719248983,33.4796336140505,47.1863111938087,126,28.068778184964,53.482164114456,69.392523364486,58.869444388424,67.1873063096566,5.32598202282122,,93.728813559322,53.7221445634471,
Malta,MLT,2022,81.9444444444444,73.6842105263158,66.078697421981,87.4089490114464,77.2790753510469,94.3278217450886,91.2856596821673,90.6282183316168,70.2590673575129,86.6251917790964,68.5545411364129,51.057003565047,84.0858384676376,63.3426759109013,82.0420081390761,69.816413443815,77.9068935246528,36,81.9854209393525,96.3381819191587,81.3084112149533,88.4415725253941,84.4179992562291,72.5039753180982,47.8111703973933,99.4915254237288,81.5372821242885,
Mauritania,MRT,2022,40.2777777777778,52.6315789473684,25.3731343283582,60.8740894901145,44.7891451359047,76.2083370872828,56.7187624319323,61.1740473738414,32.6424870466321,56.6859084849221,35.2025645306904,25.0344782868049,50.8216310970867,41.3335300191768,32.6186994100629,37.0021806687643,46.1590780965304,129,42.9582934309016,63.6298704934578,77.5700934579439,78.0202674189143,32.1061113177141,15.6535851696498,23.0423140568332,94.8587570621469,53.4799115509452,
Mauritius,MUS,2022,88.8888888888889,84.2105263157895,72.0488466757124,80.1248699271592,81.3182829518875,87.7992161226469,80.2232103575075,81.2564366632337,78.6528497409326,81.9829282210802,67.6678524011183,54.48450258187,81.7196668987841,53.6067266558489,75.9367208084632,66.6830938692169,76.6614350140615,40,67.8354926124696,80.5173433336839,67.7570093457944,84.1510663574793,82.8064955993554,55.6164096873752,74.075543233365,98.5310734463277,76.4113042019813,
Mexico,MEX,2022,81.9444444444444,78.9473684210526,41.9267299864315,79.6045785639958,70.6057803539811,91.267259606291,63.9556875846542,73.4294541709577,47.6683937823834,69.0801987860715,43.8474438666661,20.9076042395876,51.5001938978428,36.0525151202242,48.0312396704624,40.0677993589566,59.9179261663364,90,66.2555342682283,82.2977680845515,47.6635514018692,87.7697775684738,77.6000991694558,48.0727339150637,32.6820186532437,76.7796610169492,64.8901430097294,
Moldova,MDA,2022,100,57.8947368421053,54.9525101763908,70.0312174817898,70.7196161250715,92.797316755892,81.8843142616107,91.6580844490216,82.7979274611398,87.284410731916,41.9437973604187,33.5628089754021,60.2310479792832,59.7875792889806,78.2568989303673,54.7564265068904,70.9201511212926,,61.4883374357075,76.4652165976321,92.9906542056075,77.9687667445216,82.8064955993554,60.0340083194207,27.2962916274816,97.3446327683616,72.049300412261,
Mongolia,MNG,2022,87.5,52.6315789473684,60.2442333785617,67.0135275754423,66.8473349753431,85.1420784288311,85.1916347485341,88.5684860968074,69.740932642487,82.1607829791649,40.6684711408401,31.717224513237,77.6397603752361,48.6059890839357,73.2130090441664,54.3688908314831,67.792336261997,63,57.968820357667,72.8257044697944,77.3364485981308,66.7263608174774,76.6579893392835,49.5358716917899,16.1738756943288,93.6723163841808,63.8621734190816,
Montenegro,MNE,2022,80.5555555555556,78.9473684210526,57.3948439620081,75.2341311134235,73.03297476301,76.7398700000684,82.0706616986937,86.1997940267765,70.5699481865284,78.8950684780168,50.3747722106261,43.3522546818232,61.3770349769889,47.8094114176132,70.9702194428472,54.7767385459797,68.9015939290021,59,68.12044054995,83.7922214134417,67.7570093457944,58.5405022768953,72.6292301970993,64.675165955369,,98.4745762711864,73.4270208585337,
Morocco,MAR,2022,63.8888888888889,68.4210526315789,55.6309362279512,64.7242455775234,63.1662808314856,52.6288711122912,68.8968480129599,56.745623069001,69.1191709844559,61.847628294677,48.8796392339166,33.8804095683461,56.3728839798192,39.9026405074494,66.4863793338592,49.1043905246781,58.0394332169469,97,49.7320084417303,85.6013252467426,61.4485981308411,72.2300464489099,47.6013387876534,29.0578070431936,28.6906420100495,99.3785310734463,59.2175371478208,
Mozambique,MOZ,2022,75,36.8421052631579,38.9416553595658,63.267429760666,53.5127975958474,71.7507788457434,58.6966858029342,65.3964984552007,51.1917098445595,61.7589182371095,34.5539524658281,25.2515632413417,39.5252093866203,40.0354034518365,62.6512499445734,40.40347569804,51.8917305103323,116,17.2460978167256,56.6457400409611,27.5700934579439,68.6550240783936,78.9636791868105,10.8618717665026,14.2364971384044,96.3841807909605,46.3203980345878,
Myanmar,MMR,2022,62.5,0,29.8507462686567,56.7117585848075,37.2656262133661,,,,,,21.3289042879811,20.3149817388564,22.5670635882345,,,21.4036498716907,29.3346380425284,164,38.4121339075696,67.7994449004268,82.0093457943925,52.2070708629803,61.980909879757,24.0112224798783,,100.056497175141,60.925232142878,
Namibia,NAM,2022,76.3888888888889,68.4210526315789,63.9077340569878,53.6940686784599,65.6029360639789,87.8481886995844,86.511301928211,88.4654994850669,75.7512953367875,84.6440713624124,51.4660335330771,49.710439195112,75.4838244160961,66.6174952057825,80.8287644860085,64.8213113672152,71.6894395978689,51,53.0779615237921,61.6066750336752,15.6542056074766,77.7494825512688,91.4838229825214,29.791387638386,37.4481397368809,87.2316384180792,56.75541418651,
Nepal,NPL,2022,70.8333333333333,10.5263157894737,46.6757123473541,59.417273673257,46.8631587858546,83.3385230039393,72.8283874904221,85.5818743563337,86.7357512953367,82.121134036508,32.3764714625554,31.6694748683319,59.4720809914922,54.2262870629886,72.0689654312277,49.9626559633191,59.6489829285605,,38.0599221958613,74.7126515268425,77.1028037383178,51.4332713475475,67.8071154084542,22.7418136979427,,98.6440677966102,61.5002351016537,
Netherlands,NLD,2022,94.4444444444444,94.7368421052632,91.1804613297151,89.4901144640999,92.4629655858806,97.9369347012988,92.4433736386232,95.0566426364572,97.0984455958549,95.6338491430585,86.4786620358565,90.3218105115694,82.9215897494306,71.9280129812656,90.5882252714684,84.4476601099181,90.8481582796191,7,86.4130258217829,94.0165419126581,85.5140186915888,91.3081733161048,91.9796702615594,83.050761846163,53.3501435152852,99.7175141242938,85.6687311861795,
New Zealand,NZL,2022,94.4444444444444,73.6842105263158,96.2008141112619,85.2237252861602,87.3882985920456,97.9059283951905,94.5375081637612,96.9104016477858,93.5751295336787,95.732241935104,77.9490966180043,94.1168154679807,93.519831994947,71.6182327776958,88.742672411367,85.189329853999,89.4366234603829,12,81.5358662275659,95.2228842689771,74.5327102803738,99.1499788839809,95.6985248543449,92.8101218108204,48.6447235777968,99.2655367231638,85.857543328378,
Nicaragua,NIC,2022,76.3888888888889,63.1578947368421,35.5495251017639,75.9625390218522,62.7647119373368,66.7880575405387,26.6356738108461,11.4315139031926,0.621761658031093,26.3692517281521,32.7707683006757,15.5446133542896,54.9340460113896,5.42852928160493,9.67774019528788,23.6711394286495,37.6017010313795,152,45.1973092871919,81.4877433340481,45.7943925233645,86.4201477961052,68.3029626874923,31.4058992676166,19.530547803057,92.5988700564972,58.8422340944216,
Niger,NER,2022,47.2222222222222,57.8947368421053,27.5440976933514,59.5213319458897,48.0455971758922,81.0190036780802,78.9190008028396,84.2430484037074,79.1709844559585,80.8380093351464,37.6461769536932,31.3051919242032,31.6671755776042,66.8240153414958,60.2834693846405,45.5452058363274,58.142937449122,96,16.804776448807,59.26805518948,66.588785046729,55.7328276310122,73.8812445766704,4.46298839017286,12.2885735925292,94.7457627118644,47.9716266984081,
Nigeria,NGA,2022,38.8888888888889,47.3684210526316,28.7652645861601,46.8262226847034,40.462199303096,80.1399999262382,63.8306618632263,80.1235839340885,65.4922279792746,72.3966184257069,29.8238938652359,19.3423699805353,28.3668597873252,53.739489600236,56.7177436667698,37.5980713800204,50.1522963696078,120,42.5256014989066,44.7585335065004,71.7289719626168,68.3653131671875,71.6499318209991,25.138201371207,28.5409866847395,95.6497175141243,56.0446571907851,
North Macedonia,MKD,2022,80.5555555555556,68.4210526315789,40.8412483039349,80.6451612903226,67.615754445348,85.2410773229308,84.529481829823,82.183316168898,68.0829015544041,80.009194219014,48.5210357448699,35.7552904598653,66.9212701202953,48.7092491517922,45.8171125665207,49.1447916086687,65.5899134243435,69,64.1114595444533,83.3470128004305,76.6355140186916,46.0080004589491,77.2282137101773,48.8879673387672,,99.2090395480226,70.7753153456416,
Norway,NOR,2022,100,78.9473684210526,94.1655359565807,79.0842872008325,88.0492978946165,99.1004746572842,88.1921936480871,98.1462409886714,98.6528497409326,96.0229397587438,87.9689911413388,92.7277943309335,86.7395911783396,82.4162855878448,98.4267286848484,89.655878184661,91.2427052793404,6,89.0451845335322,97.3760915691236,89.018691588785,98.7662929524074,95.4877897607537,83.5081489329476,60.5017941394395,99.774011299435,89.184750597053,
Oman,OMN,2022,13.8888888888889,68.4210526315789,49.2537313432836,78.6680541103018,52.5579317435133,44.3699186670607,61.4520708067631,13.697219361483,23.8341968911917,35.8383514316246,47.827474139931,45.7720993143029,74.6506091689266,44.5935978757928,53.3402187890262,53.2367998575959,47.2110276775779,125,74.6214230665289,87.798097438776,,89.3397043685298,61.6090244204785,59.7556206318681,,98.8135593220339,78.6562382080358,
Pakistan,PAK,2022,40.2777777777778,63.1578947368421,29.4436906377205,58.480749219563,47.8400280929758,77.3859444752663,41.8922028043796,53.8619979402677,52.3316062176166,56.3679378593825,41.99088122862,25.8430060657973,30.6451250471529,29.3996164626051,59.3095669418041,37.4376391491959,47.2152017005181,,43.8565219533828,67.9207619713547,84.5794392523364,63.5553916575774,43.882484194868,13.214521843328,,95.1412429378531,58.8786234015286,
Panama,PAN,2022,80.5555555555556,78.9473684210526,53.3242876526459,84.0790842872008,74.2265739791137,91.0351996653321,87.4123055148868,90.010298661174,72.8497409326425,85.3268861935088,53.517786200124,30.7604580140817,70.1784779742211,53.1494320696268,63.6130728282434,54.2438454172594,71.2657685299607,,74.2105710518668,88.9216801572161,37.3831775700935,94.6498186953948,88.012892029255,48.2766323004243,45.862254447101,82.4293785310734,69.9683005978031,
Papua New Guinea,PNG,2022,38.8888888888889,26.3157894736842,40.7055630936228,68.678459937565,43.6471753484402,75.8399231612627,78.4408806256259,87.0236869207003,65.5958549222798,76.7250864074672,32.0497397308396,26.5307791298647,52.6115289120666,44.3133205487534,77.8844228996804,46.6779582442409,55.6834066667161,,38.8238599695622,62.8758382372289,55.8411214953271,56.2691860632131,82.8932688731869,16.7196125605215,,92.2598870056497,57.9546820292413,
Paraguay,PRY,2022,94.4444444444444,78.9473684210526,38.3989145183175,69.4068678459938,70.2993988074521,83.594529191502,80.0622830756396,81.8743563336765,68.60103626943,78.533051217562,37.4744027303754,20.7812998697588,64.3317093142585,48.2962088803658,68.0899020720653,47.7947045733648,65.5423848661263,,59.4643473717957,80.8643602311262,52.1028037383178,89.8567450465971,89.6615842320565,40.2418246364601,34.8485391385396,86.6101694915254,66.7062967358023,
Peru,PER,2022,94.4444444444444,78.9473684210526,50.4748982360923,81.789802289282,76.4141283477178,91.0877022720219,86.0021372261433,91.3491246138002,98.2383419689119,91.6693265202193,44.9008806345712,29.3271445281887,56.1725188528151,50.0221271573978,74.9535359263943,51.0752414198734,73.0528987626035,,59.3601508460833,85.6871804046301,51.4018691588785,89.6304668790483,89.3764720466096,53.4375248977996,24.2860093174624,95.9887005649718,68.6460467644355,
Philippines,PHL,2022,70.8333333333333,63.1578947368421,38.1275440976934,64.6201873048907,59.1847398681899,81.6500360115721,44.0812616979202,57.0545829042224,55.6476683937824,59.6083872518743,51.6911973579251,32.1771879214771,45.5845260277231,32.2908983625903,64.5133811101086,45.2514381559648,54.6815217586763,,51.7720203477105,75.2595115542561,54.9065420560748,77.5723086632146,71.1540845419611,41.1814712715102,28.0483881794129,86.497175141243,60.7989377194229,
Poland,POL,2022,100,84.2105263157895,61.6010854816825,79.8126951092612,81.4060767266833,85.3550393282195,85.3583356506605,73.8414006179196,61.2435233160621,76.4495747282154,56.2530322768961,56.8717736841467,74.7672966421701,47.4848797757781,52.4925280617412,57.5739020881465,71.809851181015,,77.3697330612906,85.0395338875225,83.1775700934579,72.3711939542339,78.4678319077724,74.4253548956943,51.6010612231358,99.3785310734463,77.7288512620692,
Portugal,PRT,2022,100,73.6842105263158,75.3052917232022,87.8251821019771,84.2036710878738,97.8279252750657,90.3009362496947,97.8372811534501,94.300518134715,95.0666652032314,70.5779447035904,61.3636458372071,83.6851601063738,67.1042926685351,86.9578252154937,73.93777370624,84.4027033324484,,76.919080588593,93.2062440280363,77.1028037383178,93.614750089051,92.4755175405975,56.803320436153,36.90909226951,99.4350282485876,78.3082296173557,
Qatar,QAT,2022,20.8333333333333,63.1578947368421,51.5603799185889,78.7721123829345,53.5809300929247,2.99895943152822,56.6770504025274,9.16580844490216,3.00518134715026,17.961749906527,73.0866824770026,62.2222649048896,83.7862857903352,31.2878005605546,48.3072707673472,59.7380609000259,43.7602469664925,,93.7163833539842,92.0628590860114,57.7102803738318,94.9289735287034,36.5687368290567,44.2428930117473,32.524841752557,96.8361581920904,68.5738907659978,
