Name,ISO3,Index Year,Freedom score,Freedom rank,Prosperity score,Prosperity rank,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil_liberties,Political Rights,Legislative_constraints_on_the_executive,Political Freedom,Bureaucracy+Corruption,Security,Clarity_of_the_law,Judicial_independence_and_effectiveness,Legal Freedom,Income,Health,Inequality,Environment,Minority Rights,Education,Informality
Turkey,TUR,2012,63.89,80,66.07,75,81.94,73.68,49.80,74.40,69.96,84.25,68.16,62.41,53.16,67.00,,,40.37,69.09,54.73,69.83,82.75,59.81,81.20,58.78,37.70,72.40
Turkey,TUR,2011,64.31,77,65.72,74,81.94,73.68,50.07,74.19,69.97,84.06,69.01,63.75,53.47,67.57,,,40.37,70.38,55.38,69.28,81.95,60.28,81.26,58.14,36.81,72.34
Turkey,TUR,2010,64.03,76,65.19,71,81.94,68.42,48.71,75.34,68.60,85.33,69.01,63.44,54.61,68.10,,,40.37,70.43,55.40,67.64,81.13,63.08,81.49,58.19,34.17,70.63
Turkey,TUR,2009,66.09,70,64.19,77,81.94,52.63,51.02,75.96,65.39,86.99,70.79,67.87,57.93,70.90,,,45.40,78.59,62.00,66.44,80.32,62.62,82.06,59.17,29.61,69.12
Turkey,TUR,2008,65.49,70,64.50,75,75.00,52.63,51.15,74.82,63.40,87.20,70.24,69.52,57.93,71.22,,,45.40,78.27,61.84,67.56,79.53,62.62,83.44,59.17,27.69,71.48
Turkey,TUR,2007,67.49,63,64.54,69,75.00,52.63,51.02,72.53,62.79,91.85,71.67,72.81,59.38,73.93,,,50.69,80.82,65.75,67.63,78.76,64.02,84.53,59.86,26.71,70.30
Turkey,TUR,2006,68.77,60,63.84,71,75.00,52.63,56.85,73.15,64.41,93.38,73.73,73.84,59.07,75.01,,,53.02,80.77,66.89,66.95,78.00,61.21,85.25,60.21,25.84,69.38
Turkey,TUR,2005,68.95,59,62.43,75,75.00,52.63,58.89,72.53,64.76,93.38,73.73,73.84,59.07,75.01,,,53.02,81.17,67.09,65.97,77.25,54.21,85.68,60.21,24.61,69.05
Turkey,TUR,2004,69.90,56,62.31,74,69.44,52.63,55.63,68.57,61.57,94.19,73.73,75.08,59.07,75.52,,,65.60,79.60,72.60,64.66,76.46,57.24,85.33,60.21,24.29,68.00
Turkey,TUR,2003,68.56,57,61.41,78,56.94,52.63,52.24,69.41,57.81,94.19,73.31,73.22,60.41,75.28,,,65.60,79.60,72.60,63.22,75.63,55.14,84.94,60.21,24.08,66.62
Turkey,TUR,2002,66.82,59,61.11,74,44.44,52.63,51.70,68.57,54.34,92.90,67.51,72.61,60.41,73.36,,,65.60,79.95,72.78,62.47,74.73,57.01,84.61,60.21,23.38,65.37
Turkey,TUR,2001,63.64,70,60.38,79,44.44,73.68,45.73,67.95,57.95,92.46,54.63,62.82,62.69,68.15,,,52.12,77.55,64.83,61.61,73.77,57.01,84.76,58.11,22.16,65.24
Turkey,TUR,2000,63.46,72,60.31,76,44.44,73.68,46.40,68.89,58.35,92.46,52.97,62.10,62.69,67.55,,,52.12,76.81,64.47,62.95,72.73,57.01,84.76,58.11,20.95,65.64
Turkey,TUR,1999,63.55,69,59.06,84,44.44,73.68,51.02,74.40,60.89,91.68,48.72,59.22,62.69,65.58,,,52.12,76.24,64.18,62.01,71.63,57.01,83.60,52.52,19.61,67.02
Turkey,TUR,1998,62.50,72,58.51,87,44.44,73.68,51.02,74.40,60.89,90.31,46.92,56.64,62.69,64.14,,,49.27,75.68,62.48,62.89,70.49,57.01,82.61,51.73,18.25,66.62
Turkey,TUR,1997,62.67,68,57.98,87,44.44,73.68,51.02,74.40,60.89,90.31,46.96,56.95,62.69,64.23,,,49.27,76.54,62.90,62.74,69.34,57.01,82.00,51.73,16.94,66.10
Turkey,TUR,1996,62.18,70,57.39,89,44.44,73.68,51.02,74.40,60.89,90.57,44.77,56.75,62.69,63.70,,,49.27,74.63,61.95,61.71,68.19,57.01,81.66,51.73,16.28,65.18
Turkey,TUR,1995,61.88,72,56.81,91,44.44,73.68,51.02,74.40,60.89,90.65,43.94,54.07,62.69,62.84,,,49.27,74.57,61.92,60.72,67.05,57.01,80.88,51.73,15.63,64.65
